chart_week,year,month,day,current_week,title,performer,last_week,peak_pos,wks_on_chart
1977-10-01,1977,October,01,10,I Just Want To Be Your Everything,Andy Gibb,6,1,24
1977-10-01,1977,October,01,15,You Light Up My Life,Debby Boone,21,15,5
1977-10-01,1977,October,01,49,How Deep Is Your Love,Bee Gees,83,49,2
1977-10-01,1977,October,01,90,Baby Come Back,Player,NA,90,1
1977-10-01,1977,October,01,100,Da Doo Ron Ron,Shaun Cassidy,100,1,21
1977-10-08,1977,October,08,1,Star Wars Theme/Cantina Band,Meco,1,1,10
1977-10-08,1977,October,08,3,You Light Up My Life,Debby Boone,15,3,6
1977-10-08,1977,October,08,6,Best Of My Love,The Emotions,4,1,18
1977-10-08,1977,October,08,10,I Just Want To Be Your Everything,Andy Gibb,10,1,25
1977-10-08,1977,October,08,34,How Deep Is Your Love,Bee Gees,49,34,3
1977-10-08,1977,October,08,80,Baby Come Back,Player,90,80,2
1977-10-08,1977,October,08,100,Da Doo Ron Ron,Shaun Cassidy,100,1,22
1977-10-15,1977,October,15,1,You Light Up My Life,Debby Boone,3,1,7
1977-10-15,1977,October,15,5,Star Wars Theme/Cantina Band,Meco,1,1,11
1977-10-15,1977,October,15,10,I Just Want To Be Your Everything,Andy Gibb,10,1,26
1977-10-15,1977,October,15,17,Best Of My Love,The Emotions,6,1,19
1977-10-15,1977,October,15,24,How Deep Is Your Love,Bee Gees,34,24,4
1977-10-15,1977,October,15,68,Baby Come Back,Player,80,68,3
1977-10-22,1977,October,22,1,You Light Up My Life,Debby Boone,1,1,8
1977-10-22,1977,October,22,9,Star Wars Theme/Cantina Band,Meco,5,1,12
1977-10-22,1977,October,22,15,I Just Want To Be Your Everything,Andy Gibb,10,1,27
1977-10-22,1977,October,22,20,How Deep Is Your Love,Bee Gees,24,20,5
1977-10-22,1977,October,22,23,Best Of My Love,The Emotions,17,1,20
1977-10-22,1977,October,22,55,Baby Come Back,Player,68,55,4
1977-10-29,1977,October,29,1,You Light Up My Life,Debby Boone,1,1,9
1977-10-29,1977,October,29,9,Star Wars Theme/Cantina Band,Meco,9,1,13
1977-10-29,1977,October,29,15,How Deep Is Your Love,Bee Gees,20,15,6
1977-10-29,1977,October,29,27,I Just Want To Be Your Everything,Andy Gibb,15,1,28
1977-10-29,1977,October,29,50,Baby Come Back,Player,55,50,5
1977-10-29,1977,October,29,51,Best Of My Love,The Emotions,23,1,21
1977-11-05,1977,November,05,1,You Light Up My Life,Debby Boone,1,1,10
1977-11-05,1977,November,05,11,How Deep Is Your Love,Bee Gees,15,11,7
1977-11-05,1977,November,05,12,Star Wars Theme/Cantina Band,Meco,9,1,14
1977-11-05,1977,November,05,47,Baby Come Back,Player,50,47,6
1977-11-05,1977,November,05,48,I Just Want To Be Your Everything,Andy Gibb,27,1,29
1977-11-05,1977,November,05,64,Best Of My Love,The Emotions,51,1,22
1977-11-05,1977,November,05,85,I Honestly Love You,Olivia Newton-John,NA,1,16
1977-11-05,1977,November,05,89,(Love Is) Thicker Than Water,Andy Gibb,NA,89,1
1977-11-12,1977,November,12,1,You Light Up My Life,Debby Boone,1,1,11
1977-11-12,1977,November,12,9,How Deep Is Your Love,Bee Gees,11,9,8
1977-11-12,1977,November,12,15,Star Wars Theme/Cantina Band,Meco,12,1,15
1977-11-12,1977,November,12,42,Baby Come Back,Player,47,42,7
1977-11-12,1977,November,12,62,I Just Want To Be Your Everything,Andy Gibb,48,1,30
1977-11-12,1977,November,12,74,I Honestly Love You,Olivia Newton-John,85,1,17
1977-11-12,1977,November,12,78,(Love Is) Thicker Than Water,Andy Gibb,89,78,2
1977-11-12,1977,November,12,98,Best Of My Love,The Emotions,64,1,23
1977-11-19,1977,November,19,1,You Light Up My Life,Debby Boone,1,1,12
1977-11-19,1977,November,19,6,How Deep Is Your Love,Bee Gees,9,6,9
1977-11-19,1977,November,19,35,Star Wars Theme/Cantina Band,Meco,15,1,16
1977-11-19,1977,November,19,38,Baby Come Back,Player,42,38,8
1977-11-19,1977,November,19,63,I Honestly Love You,Olivia Newton-John,74,1,18
1977-11-19,1977,November,19,67,(Love Is) Thicker Than Water,Andy Gibb,78,67,3
1977-11-19,1977,November,19,97,I Just Want To Be Your Everything,Andy Gibb,62,1,31
1977-11-26,1977,November,26,1,You Light Up My Life,Debby Boone,1,1,13
1977-11-26,1977,November,26,3,How Deep Is Your Love,Bee Gees,6,3,10
1977-11-26,1977,November,26,17,Baby Come Back,Player,38,17,9
1977-11-26,1977,November,26,43,Star Wars Theme/Cantina Band,Meco,35,1,17
1977-11-26,1977,November,26,52,I Honestly Love You,Olivia Newton-John,63,1,19
1977-11-26,1977,November,26,53,(Love Is) Thicker Than Water,Andy Gibb,67,53,4
1977-12-03,1977,December,03,1,You Light Up My Life,Debby Boone,1,1,14
1977-12-03,1977,December,03,3,How Deep Is Your Love,Bee Gees,3,3,11
1977-12-03,1977,December,03,13,Baby Come Back,Player,17,13,10
1977-12-03,1977,December,03,43,(Love Is) Thicker Than Water,Andy Gibb,53,43,5
1977-12-03,1977,December,03,48,I Honestly Love You,Olivia Newton-John,52,1,20
1977-12-03,1977,December,03,57,Star Wars Theme/Cantina Band,Meco,43,1,18
1977-12-10,1977,December,10,1,You Light Up My Life,Debby Boone,1,1,15
1977-12-10,1977,December,10,3,How Deep Is Your Love,Bee Gees,3,3,12
1977-12-10,1977,December,10,11,Baby Come Back,Player,13,11,11
1977-12-10,1977,December,10,39,(Love Is) Thicker Than Water,Andy Gibb,43,39,6
1977-12-10,1977,December,10,62,Star Wars Theme/Cantina Band,Meco,57,1,19
1977-12-10,1977,December,10,65,Stayin' Alive,Bee Gees,NA,65,1
1977-12-10,1977,December,10,66,I Honestly Love You,Olivia Newton-John,48,1,21
1977-12-17,1977,December,17,1,You Light Up My Life,Debby Boone,1,1,16
1977-12-17,1977,December,17,2,How Deep Is Your Love,Bee Gees,3,2,13
1977-12-17,1977,December,17,8,Baby Come Back,Player,11,8,12
1977-12-17,1977,December,17,37,(Love Is) Thicker Than Water,Andy Gibb,39,37,7
1977-12-17,1977,December,17,52,Stayin' Alive,Bee Gees,65,52,2
1977-12-17,1977,December,17,69,I Honestly Love You,Olivia Newton-John,66,1,22
1977-12-17,1977,December,17,98,Star Wars Theme/Cantina Band,Meco,62,1,20
1977-12-24,1977,December,24,1,How Deep Is Your Love,Bee Gees,2,1,14
1977-12-24,1977,December,24,2,You Light Up My Life,Debby Boone,1,1,17
1977-12-24,1977,December,24,6,Baby Come Back,Player,8,6,13
1977-12-24,1977,December,24,32,(Love Is) Thicker Than Water,Andy Gibb,37,32,8
1977-12-24,1977,December,24,39,Stayin' Alive,Bee Gees,52,39,3
1977-12-24,1977,December,24,69,I Honestly Love You,Olivia Newton-John,69,1,23
1977-12-31,1977,December,31,1,How Deep Is Your Love,Bee Gees,1,1,15
1977-12-31,1977,December,31,2,You Light Up My Life,Debby Boone,2,1,18
1977-12-31,1977,December,31,6,Baby Come Back,Player,6,6,14
1977-12-31,1977,December,31,32,(Love Is) Thicker Than Water,Andy Gibb,32,32,9
1977-12-31,1977,December,31,39,Stayin' Alive,Bee Gees,39,39,4
1977-12-31,1977,December,31,69,I Honestly Love You,Olivia Newton-John,69,1,24
1978-01-07,1978,January,07,1,How Deep Is Your Love,Bee Gees,1,1,16
1978-01-07,1978,January,07,2,Baby Come Back,Player,6,2,15
1978-01-07,1978,January,07,6,You Light Up My Life,Debby Boone,2,1,19
1978-01-07,1978,January,07,23,(Love Is) Thicker Than Water,Andy Gibb,32,23,10
1978-01-07,1978,January,07,28,Stayin' Alive,Bee Gees,39,28,5
1978-01-14,1978,January,14,1,Baby Come Back,Player,2,1,16
1978-01-14,1978,January,14,2,How Deep Is Your Love,Bee Gees,1,1,17
1978-01-14,1978,January,14,11,You Light Up My Life,Debby Boone,6,1,20
1978-01-14,1978,January,14,17,Stayin' Alive,Bee Gees,28,17,6
1978-01-14,1978,January,14,20,(Love Is) Thicker Than Water,Andy Gibb,23,20,11
1978-01-21,1978,January,21,1,Baby Come Back,Player,1,1,17
1978-01-21,1978,January,21,2,How Deep Is Your Love,Bee Gees,2,1,18
1978-01-21,1978,January,21,10,Stayin' Alive,Bee Gees,17,10,7
1978-01-21,1978,January,21,14,(Love Is) Thicker Than Water,Andy Gibb,20,14,12
1978-01-21,1978,January,21,22,You Light Up My Life,Debby Boone,11,1,21
1978-01-28,1978,January,28,1,Baby Come Back,Player,1,1,18
1978-01-28,1978,January,28,3,Stayin' Alive,Bee Gees,10,3,8
1978-01-28,1978,January,28,7,How Deep Is Your Love,Bee Gees,2,1,19
1978-01-28,1978,January,28,10,(Love Is) Thicker Than Water,Andy Gibb,14,10,13
1978-01-28,1978,January,28,22,You Light Up My Life,Debby Boone,22,1,22
1978-01-28,1978,January,28,89,If I Can't Have You,Yvonne Elliman,NA,89,1
1978-02-04,1978,February,04,1,Stayin' Alive,Bee Gees,3,1,9
1978-02-04,1978,February,04,3,Baby Come Back,Player,1,1,19
1978-02-04,1978,February,04,5,(Love Is) Thicker Than Water,Andy Gibb,10,5,14
1978-02-04,1978,February,04,7,How Deep Is Your Love,Bee Gees,7,1,20
1978-02-04,1978,February,04,32,You Light Up My Life,Debby Boone,22,1,23
1978-02-04,1978,February,04,76,Night Fever,Bee Gees,NA,76,1
1978-02-04,1978,February,04,78,If I Can't Have You,Yvonne Elliman,89,78,2
1978-02-11,1978,February,11,1,Stayin' Alive,Bee Gees,1,1,10
1978-02-11,1978,February,11,3,(Love Is) Thicker Than Water,Andy Gibb,5,3,15
1978-02-11,1978,February,11,7,Baby Come Back,Player,3,1,20
1978-02-11,1978,February,11,10,How Deep Is Your Love,Bee Gees,7,1,21
1978-02-11,1978,February,11,32,Night Fever,Bee Gees,76,32,2
1978-02-11,1978,February,11,56,You Light Up My Life,Debby Boone,32,1,24
1978-02-11,1978,February,11,65,If I Can't Have You,Yvonne Elliman,78,65,3
1978-02-18,1978,February,18,1,Stayin' Alive,Bee Gees,1,1,11
1978-02-18,1978,February,18,2,(Love Is) Thicker Than Water,Andy Gibb,3,2,16
1978-02-18,1978,February,18,9,Baby Come Back,Player,7,1,21
1978-02-18,1978,February,18,10,How Deep Is Your Love,Bee Gees,10,1,22
1978-02-18,1978,February,18,17,Night Fever,Bee Gees,32,17,3
1978-02-18,1978,February,18,53,If I Can't Have You,Yvonne Elliman,65,53,4
1978-02-18,1978,February,18,96,You Light Up My Life,Debby Boone,56,1,25
1978-02-25,1978,February,25,1,Stayin' Alive,Bee Gees,1,1,12
1978-02-25,1978,February,25,2,(Love Is) Thicker Than Water,Andy Gibb,2,2,17
1978-02-25,1978,February,25,8,Night Fever,Bee Gees,17,8,4
1978-02-25,1978,February,25,10,How Deep Is Your Love,Bee Gees,10,1,23
1978-02-25,1978,February,25,15,Baby Come Back,Player,9,1,22
1978-02-25,1978,February,25,40,If I Can't Have You,Yvonne Elliman,53,40,5
1978-03-04,1978,March,04,1,(Love Is) Thicker Than Water,Andy Gibb,2,1,18
1978-03-04,1978,March,04,2,Stayin' Alive,Bee Gees,1,1,13
1978-03-04,1978,March,04,5,Night Fever,Bee Gees,8,5,5
1978-03-04,1978,March,04,10,How Deep Is Your Love,Bee Gees,10,1,24
1978-03-04,1978,March,04,24,Baby Come Back,Player,15,1,23
1978-03-04,1978,March,04,29,If I Can't Have You,Yvonne Elliman,40,29,6
1978-03-11,1978,March,11,1,(Love Is) Thicker Than Water,Andy Gibb,1,1,19
1978-03-11,1978,March,11,2,Night Fever,Bee Gees,5,2,6
1978-03-11,1978,March,11,6,Stayin' Alive,Bee Gees,2,1,14
1978-03-11,1978,March,11,15,How Deep Is Your Love,Bee Gees,10,1,25
1978-03-11,1978,March,11,21,If I Can't Have You,Yvonne Elliman,29,21,7
1978-03-11,1978,March,11,41,Baby Come Back,Player,24,1,24
1978-03-18,1978,March,18,1,Night Fever,Bee Gees,2,1,7
1978-03-18,1978,March,18,2,Stayin' Alive,Bee Gees,6,1,15
1978-03-18,1978,March,18,5,(Love Is) Thicker Than Water,Andy Gibb,1,1,20
1978-03-18,1978,March,18,14,If I Can't Have You,Yvonne Elliman,21,14,8
1978-03-18,1978,March,18,35,How Deep Is Your Love,Bee Gees,15,1,26
1978-03-18,1978,March,18,47,Baby Come Back,Player,41,1,25
1978-03-25,1978,March,25,1,Night Fever,Bee Gees,1,1,8
1978-03-25,1978,March,25,2,Stayin' Alive,Bee Gees,2,1,16
1978-03-25,1978,March,25,6,(Love Is) Thicker Than Water,Andy Gibb,5,1,21
1978-03-25,1978,March,25,9,If I Can't Have You,Yvonne Elliman,14,9,9
1978-03-25,1978,March,25,33,How Deep Is Your Love,Bee Gees,35,1,27
1978-03-25,1978,March,25,68,Baby Come Back,Player,47,1,26
1978-03-25,1978,March,25,70,With A Little Luck,Wings,NA,70,1
1978-04-01,1978,April,01,1,Night Fever,Bee Gees,1,1,9
1978-04-01,1978,April,01,2,Stayin' Alive,Bee Gees,2,1,17
1978-04-01,1978,April,01,6,If I Can't Have You,Yvonne Elliman,9,6,10
1978-04-01,1978,April,01,8,(Love Is) Thicker Than Water,Andy Gibb,6,1,22
1978-04-01,1978,April,01,32,How Deep Is Your Love,Bee Gees,33,1,28
1978-04-01,1978,April,01,57,With A Little Luck,Wings,70,57,2
1978-04-01,1978,April,01,65,You're The One That I Want,John Travolta & Olivia Newton-John,NA,65,1
1978-04-01,1978,April,01,69,"Too Much, Too Little, Too Late",Johnny Mathis/Deniece Williams,NA,69,1
1978-04-01,1978,April,01,85,Baby Come Back,Player,68,1,27
1978-04-08,1978,April,08,1,Night Fever,Bee Gees,1,1,10
1978-04-08,1978,April,08,2,Stayin' Alive,Bee Gees,2,1,18
1978-04-08,1978,April,08,5,If I Can't Have You,Yvonne Elliman,6,5,11
1978-04-08,1978,April,08,8,(Love Is) Thicker Than Water,Andy Gibb,8,1,23
1978-04-08,1978,April,08,17,With A Little Luck,Wings,57,17,3
1978-04-08,1978,April,08,30,You're The One That I Want,John Travolta & Olivia Newton-John,65,30,2
1978-04-08,1978,April,08,48,How Deep Is Your Love,Bee Gees,32,1,29
1978-04-08,1978,April,08,51,"Too Much, Too Little, Too Late",Johnny Mathis/Deniece Williams,69,51,2
1978-04-08,1978,April,08,85,Baby Come Back,Player,85,1,28
1978-04-15,1978,April,15,1,Night Fever,Bee Gees,1,1,11
1978-04-15,1978,April,15,2,Stayin' Alive,Bee Gees,2,1,19
1978-04-15,1978,April,15,5,If I Can't Have You,Yvonne Elliman,5,5,12
1978-04-15,1978,April,15,12,With A Little Luck,Wings,17,12,4
1978-04-15,1978,April,15,17,(Love Is) Thicker Than Water,Andy Gibb,8,1,24
1978-04-15,1978,April,15,19,You're The One That I Want,John Travolta & Olivia Newton-John,30,19,3
1978-04-15,1978,April,15,41,"Too Much, Too Little, Too Late",Johnny Mathis/Deniece Williams,51,41,3
1978-04-15,1978,April,15,49,How Deep Is Your Love,Bee Gees,48,1,30
1978-04-15,1978,April,15,69,Shadow Dancing,Andy Gibb,NA,69,1
1978-04-15,1978,April,15,92,Baby Come Back,Player,85,1,29
1978-04-22,1978,April,22,1,Night Fever,Bee Gees,1,1,12
1978-04-22,1978,April,22,2,If I Can't Have You,Yvonne Elliman,5,2,13
1978-04-22,1978,April,22,7,With A Little Luck,Wings,12,7,5
1978-04-22,1978,April,22,11,You're The One That I Want,John Travolta & Olivia Newton-John,19,11,4
1978-04-22,1978,April,22,13,Stayin' Alive,Bee Gees,2,1,20
1978-04-22,1978,April,22,20,"Too Much, Too Little, Too Late",Johnny Mathis/Deniece Williams,41,20,4
1978-04-22,1978,April,22,27,(Love Is) Thicker Than Water,Andy Gibb,17,1,25
1978-04-22,1978,April,22,30,Shadow Dancing,Andy Gibb,69,30,2
1978-04-22,1978,April,22,55,How Deep Is Your Love,Bee Gees,49,1,31
1978-04-22,1978,April,22,96,Baby Come Back,Player,92,1,30
1978-04-29,1978,April,29,1,Night Fever,Bee Gees,1,1,13
1978-04-29,1978,April,29,2,If I Can't Have You,Yvonne Elliman,2,2,14
1978-04-29,1978,April,29,5,With A Little Luck,Wings,7,5,6
1978-04-29,1978,April,29,9,You're The One That I Want,John Travolta & Olivia Newton-John,11,9,5
1978-04-29,1978,April,29,10,"Too Much, Too Little, Too Late",Johnny Mathis/Deniece Williams,20,10,5
1978-04-29,1978,April,29,13,Stayin' Alive,Bee Gees,13,1,21
1978-04-29,1978,April,29,22,Shadow Dancing,Andy Gibb,30,22,3
1978-04-29,1978,April,29,27,(Love Is) Thicker Than Water,Andy Gibb,27,1,26
1978-04-29,1978,April,29,55,How Deep Is Your Love,Bee Gees,55,1,32
1978-04-29,1978,April,29,96,Baby Come Back,Player,96,1,31
1978-05-06,1978,May,06,1,Night Fever,Bee Gees,1,1,14
1978-05-06,1978,May,06,2,If I Can't Have You,Yvonne Elliman,2,2,15
1978-05-06,1978,May,06,5,With A Little Luck,Wings,5,5,7
1978-05-06,1978,May,06,6,"Too Much, Too Little, Too Late",Johnny Mathis/Deniece Williams,10,6,6
1978-05-06,1978,May,06,7,You're The One That I Want,John Travolta & Olivia Newton-John,9,7,6
1978-05-06,1978,May,06,14,Shadow Dancing,Andy Gibb,22,14,4
1978-05-06,1978,May,06,26,Stayin' Alive,Bee Gees,13,1,22
1978-05-06,1978,May,06,35,(Love Is) Thicker Than Water,Andy Gibb,27,1,27
1978-05-06,1978,May,06,59,How Deep Is Your Love,Bee Gees,55,1,33
1978-05-06,1978,May,06,91,Baby Come Back,Player,96,1,32
1978-05-13,1978,May,13,1,If I Can't Have You,Yvonne Elliman,2,1,16
1978-05-13,1978,May,13,3,With A Little Luck,Wings,5,3,8
1978-05-13,1978,May,13,4,"Too Much, Too Little, Too Late",Johnny Mathis/Deniece Williams,6,4,7
1978-05-13,1978,May,13,5,Night Fever,Bee Gees,1,1,15
1978-05-13,1978,May,13,6,You're The One That I Want,John Travolta & Olivia Newton-John,7,6,7
1978-05-13,1978,May,13,11,Shadow Dancing,Andy Gibb,14,11,5
1978-05-13,1978,May,13,28,Stayin' Alive,Bee Gees,26,1,23
1978-05-13,1978,May,13,47,(Love Is) Thicker Than Water,Andy Gibb,35,1,28
1978-05-20,1978,May,20,1,With A Little Luck,Wings,3,1,9
1978-05-20,1978,May,20,3,"Too Much, Too Little, Too Late",Johnny Mathis/Deniece Williams,4,3,8
1978-05-20,1978,May,20,4,You're The One That I Want,John Travolta & Olivia Newton-John,6,4,8
1978-05-20,1978,May,20,5,If I Can't Have You,Yvonne Elliman,1,1,17
1978-05-20,1978,May,20,6,Shadow Dancing,Andy Gibb,11,6,6
1978-05-20,1978,May,20,10,Night Fever,Bee Gees,5,1,16
1978-05-20,1978,May,20,40,Stayin' Alive,Bee Gees,28,1,24
1978-05-20,1978,May,20,93,(Love Is) Thicker Than Water,Andy Gibb,47,1,29
1978-05-27,1978,May,27,1,With A Little Luck,Wings,1,1,10
1978-05-27,1978,May,27,2,"Too Much, Too Little, Too Late",Johnny Mathis/Deniece Williams,3,2,9
1978-05-27,1978,May,27,3,You're The One That I Want,John Travolta & Olivia Newton-John,4,3,9
1978-05-27,1978,May,27,4,Shadow Dancing,Andy Gibb,6,4,7
1978-05-27,1978,May,27,7,If I Can't Have You,Yvonne Elliman,5,1,18
1978-05-27,1978,May,27,16,Night Fever,Bee Gees,10,1,17
1978-05-27,1978,May,27,69,Grease,Frankie Valli,NA,69,1
1978-05-27,1978,May,27,71,Stayin' Alive,Bee Gees,40,1,25
1978-05-27,1978,May,27,76,Miss You,The Rolling Stones,NA,76,1
1978-06-03,1978,June,03,1,"Too Much, Too Little, Too Late",Johnny Mathis/Deniece Williams,2,1,10
1978-06-03,1978,June,03,2,You're The One That I Want,John Travolta & Olivia Newton-John,3,2,10
1978-06-03,1978,June,03,3,Shadow Dancing,Andy Gibb,4,3,8
1978-06-03,1978,June,03,4,With A Little Luck,Wings,1,1,11
1978-06-03,1978,June,03,19,If I Can't Have You,Yvonne Elliman,7,1,19
1978-06-03,1978,June,03,24,Night Fever,Bee Gees,16,1,18
1978-06-03,1978,June,03,53,Miss You,The Rolling Stones,76,53,2
1978-06-03,1978,June,03,54,Grease,Frankie Valli,69,54,2
1978-06-03,1978,June,03,71,Stayin' Alive,Bee Gees,71,1,26
1978-06-10,1978,June,10,1,You're The One That I Want,John Travolta & Olivia Newton-John,2,1,11
1978-06-10,1978,June,10,2,Shadow Dancing,Andy Gibb,3,2,9
1978-06-10,1978,June,10,3,"Too Much, Too Little, Too Late",Johnny Mathis/Deniece Williams,1,1,11
1978-06-10,1978,June,10,9,With A Little Luck,Wings,4,1,12
1978-06-10,1978,June,10,31,If I Can't Have You,Yvonne Elliman,19,1,20
1978-06-10,1978,June,10,32,Night Fever,Bee Gees,24,1,19
1978-06-10,1978,June,10,37,Miss You,The Rolling Stones,53,37,3
1978-06-10,1978,June,10,45,Grease,Frankie Valli,54,45,3
1978-06-10,1978,June,10,88,Hot Child In The City,Nick Gilder,NA,88,1
1978-06-10,1978,June,10,98,Stayin' Alive,Bee Gees,71,1,27
1978-06-17,1978,June,17,1,Shadow Dancing,Andy Gibb,2,1,10
1978-06-17,1978,June,17,2,You're The One That I Want,John Travolta & Olivia Newton-John,1,1,12
1978-06-17,1978,June,17,5,"Too Much, Too Little, Too Late",Johnny Mathis/Deniece Williams,3,1,12
1978-06-17,1978,June,17,17,With A Little Luck,Wings,9,1,13
1978-06-17,1978,June,17,31,Miss You,The Rolling Stones,37,31,4
1978-06-17,1978,June,17,39,Grease,Frankie Valli,45,39,4
1978-06-17,1978,June,17,72,If I Can't Have You,Yvonne Elliman,31,1,21
1978-06-17,1978,June,17,73,Three Times A Lady,Commodores,NA,73,1
1978-06-17,1978,June,17,78,Hot Child In The City,Nick Gilder,88,78,2
1978-06-17,1978,June,17,95,Night Fever,Bee Gees,32,1,20
1978-06-24,1978,June,24,1,Shadow Dancing,Andy Gibb,1,1,11
1978-06-24,1978,June,24,4,You're The One That I Want,John Travolta & Olivia Newton-John,2,1,13
1978-06-24,1978,June,24,14,"Too Much, Too Little, Too Late",Johnny Mathis/Deniece Williams,5,1,13
1978-06-24,1978,June,24,25,Miss You,The Rolling Stones,31,25,5
1978-06-24,1978,June,24,26,With A Little Luck,Wings,17,1,14
1978-06-24,1978,June,24,31,Grease,Frankie Valli,39,31,5
1978-06-24,1978,June,24,63,Three Times A Lady,Commodores,73,63,2
1978-06-24,1978,June,24,68,Hot Child In The City,Nick Gilder,78,68,3
1978-06-24,1978,June,24,82,Boogie Oogie Oogie,A Taste Of Honey,NA,82,1
1978-06-24,1978,June,24,95,If I Can't Have You,Yvonne Elliman,72,1,22
1978-07-01,1978,July,01,1,Shadow Dancing,Andy Gibb,1,1,12
1978-07-01,1978,July,01,11,You're The One That I Want,John Travolta & Olivia Newton-John,4,1,14
1978-07-01,1978,July,01,14,Miss You,The Rolling Stones,25,14,6
1978-07-01,1978,July,01,20,"Too Much, Too Little, Too Late",Johnny Mathis/Deniece Williams,14,1,14
1978-07-01,1978,July,01,26,Grease,Frankie Valli,31,26,6
1978-07-01,1978,July,01,49,Three Times A Lady,Commodores,63,49,3
1978-07-01,1978,July,01,56,With A Little Luck,Wings,26,1,15
1978-07-01,1978,July,01,68,Hot Child In The City,Nick Gilder,68,68,4
1978-07-01,1978,July,01,72,Boogie Oogie Oogie,A Taste Of Honey,82,72,2
1978-07-08,1978,July,08,1,Shadow Dancing,Andy Gibb,1,1,13
1978-07-08,1978,July,08,7,Miss You,The Rolling Stones,14,7,7
1978-07-08,1978,July,08,14,You're The One That I Want,John Travolta & Olivia Newton-John,11,1,15
1978-07-08,1978,July,08,16,Grease,Frankie Valli,26,16,7
1978-07-08,1978,July,08,26,Three Times A Lady,Commodores,49,26,4
1978-07-08,1978,July,08,47,"Too Much, Too Little, Too Late",Johnny Mathis/Deniece Williams,20,1,15
1978-07-08,1978,July,08,61,With A Little Luck,Wings,56,1,16
1978-07-08,1978,July,08,62,Boogie Oogie Oogie,A Taste Of Honey,72,62,3
1978-07-08,1978,July,08,64,Hot Child In The City,Nick Gilder,68,64,5
1978-07-08,1978,July,08,85,Kiss You All Over,Exile,NA,85,1
1978-07-15,1978,July,15,1,Shadow Dancing,Andy Gibb,1,1,14
1978-07-15,1978,July,15,6,Miss You,The Rolling Stones,7,6,8
1978-07-15,1978,July,15,11,Grease,Frankie Valli,16,11,8
1978-07-15,1978,July,15,21,Three Times A Lady,Commodores,26,21,5
1978-07-15,1978,July,15,33,You're The One That I Want,John Travolta & Olivia Newton-John,14,1,16
1978-07-15,1978,July,15,52,Boogie Oogie Oogie,A Taste Of Honey,62,52,4
1978-07-15,1978,July,15,60,"Too Much, Too Little, Too Late",Johnny Mathis/Deniece Williams,47,1,16
1978-07-15,1978,July,15,62,Hot Child In The City,Nick Gilder,64,62,6
1978-07-15,1978,July,15,71,With A Little Luck,Wings,61,1,17
1978-07-15,1978,July,15,72,Kiss You All Over,Exile,85,72,2
1978-07-15,1978,July,15,88,You Needed Me,Anne Murray,NA,88,1
1978-07-22,1978,July,22,1,Shadow Dancing,Andy Gibb,1,1,15
